release_speed,launch_angle,launch_speed,bat_speed,swing_length,pitch_type,balls,strikes,stand,p_throws,estimated_woba_using_speedangle,hit_outcome
94.7,5.0,105.7,71.1,7.0,FF,1,1,L,R,0.553,1
82.3,14.0,102.1,70.6,7.4,CU,2,2,R,R,0.767,1
88.7,27.0,93.7,70.2,6.5,CH,2,2,L,R,0.267,2
82.2,-1.0,96.9,69.9,7.8,ST,1,1,R,R,0.437,1
91.5,24.0,105.8,84.5,8.6,FC,0,0,R,R,1.551925373134328,3
94.8,10.0,95.4,73.3,5.8,SI,0,1,L,R,0.615,1
90.7,14.0,92.1,71.4,8.0,FC,0,0,R,R,0.913,1
94.7,-41.0,44.3,62.2,5.7,SI,0,2,R,R,0.233,1
82.2,20.0,109.0,79.3,7.8,CU,0,1,L,R,1.3296944444444447,2
88.0,28.0,107.1,76.3,7.8,SL,2,0,L,R,1.8964137931034484,3
95.3,-3.0,75.1,63.6,7.5,FF,1,2,L,R,0.106,1
94.4,43.0,72.4,67.7,7.2,FF,0,0,R,R,0.296,1
85.7,-2.0,106.0,78.0,7.5,FS,1,0,R,R,0.423,1
85.7,51.0,60.9,77.0,7.9,FS,1,0,L,R,0.071,2
84.1,17.0,95.8,73.0,7.0,CH,1,1,L,R,0.509,1
89.1,6.0,90.0,66.7,5.9,FF,3,2,R,L,0.41,2
82.0,22.0,106.4,77.5,6.9,SL,0,0,L,L,1.2899615384615388,2
92.4,-2.0,102.4,69.5,7.4,FF,0,0,R,R,0.41,1
75.7,11.0,97.9,77.4,8.4,ST,1,1,R,R,0.863,1
80.3,11.0,102.7,65.03333333333333,7.933333333333333,CH,0,1,R,L,0.901,1
88.4,17.0,112.6,77.3,7.6,FF,0,0,L,L,1.1567777777777777,3
92.2,31.0,97.9,67.0,6.9,FF,1,2,L,R,0.7221052631578949,3
92.9,26.0,75.4,66.5,6.4,FF,1,2,L,R,0.69,1
95.6,12.0,104.6,72.6,7.0,FF,0,0,L,R,0.958,1
87.6,14.0,106.2,71.5,6.5,SI,0,2,L,L,0.801,1
88.6,39.0,63.3,70.0,7.7,SL,1,1,R,R,0.436,1
90.5,5.0,104.4,71.7,7.0,FF,1,2,R,R,0.547,1
87.3,14.0,98.5,67.6,7.5,SL,0,2,R,L,0.843,1
85.6,7.0,97.1,73.0,7.0,FC,1,0,L,R,0.559,1
90.5,16.0,94.7,65.9,6.0,FF,0,1,L,R,0.673,1
80.4,18.0,104.1,71.3,7.2,ST,0,2,R,R,0.575,2
86.6,29.0,79.2,71.9,8.2,FC,1,1,R,R,0.129,2
83.1,8.0,109.8,76.7,7.6,CH,0,0,R,L,0.683,1
83.7,18.0,89.0,68.0,6.4,CH,2,2,R,L,0.665,1
85.8,8.0,93.0,63.9,7.9,SL,2,2,R,L,0.542,1
83.8,13.0,100.7,71.2,7.5,CH,1,2,L,R,0.892,1
77.7,35.0,97.9,75.0,7.3,CU,0,1,R,R,0.5665454545454546,3
91.4,8.0,92.5,67.6,6.4,SI,0,2,L,R,0.542,1
77.9,12.0,94.6,72.3,7.6,CU,2,1,L,R,0.893,1
88.2,-1.0,91.8,69.6,6.0,FC,0,0,L,R,0.316,1
86.8,25.0,105.8,75.5,7.9,SL,1,1,R,L,1.6584583333333327,3
96.6,-3.0,103.0,71.2,6.3,SI,1,0,L,L,0.427,1
96.7,-13.0,98.4,64.7,5.9,FF,2,2,R,L,0.211,1
95.3,12.0,100.3,69.66666666666667,6.933333333333333,SI,1,1,L,L,0.921,1
93.6,14.0,112.6,74.6,7.8,SI,1,0,R,R,0.82,2
95.0,18.0,110.1,75.7,7.2,FF,1,1,L,R,1.0850454545454546,2
93.0,32.0,99.0,78.0,7.5,FF,0,2,L,R,0.7835652173913045,3
92.9,39.0,104.4,72.30000000000001,6.433333333333334,FF,2,2,R,R,0.8587499999999999,3
100.3,32.0,71.3,65.5,6.1,FF,3,1,R,R,0.642,1
89.9,11.0,107.6,64.83333333333333,6.8999999999999995,SI,0,0,L,R,0.953,2
98.1,17.0,82.9,68.3,6.7,SI,2,0,L,R,0.921,1
98.5,16.0,95.7,67.4,7.5,FF,2,0,L,R,0.663,1
96.6,14.0,93.0,68.3,5.7,SI,2,0,R,R,0.929,1
67.4,31.0,106.0,74.9,7.4,CU,0,1,L,L,1.6798333333333335,3
96.9,1.0,99.0,66.0,6.5,FF,3,2,R,R,0.448,1
81.4,-3.0,92.7,72.1,7.4,KC,2,2,L,R,0.31,1
79.2,9.0,100.3,69.56666666666668,6.933333333333334,KC,1,2,L,R,0.624,1
89.6,21.0,82.9,66.4,6.3,FF,1,1,R,L,0.621,1
86.2,16.0,99.5,70.2,7.4,SL,1,2,R,L,0.614,2
87.1,18.0,81.5,78.3,8.5,CH,2,0,L,R,0.926,2
95.1,29.0,101.8,76.8,7.0,FF,3,0,L,R,1.2136304347826088,3
94.3,15.0,114.0,74.8,8.5,FF,0,0,L,R,0.82125,2
86.5,6.0,89.0,75.9,7.8,FS,0,0,L,R,0.443,1
92.5,19.0,112.7,76.4,7.6,SI,2,2,L,R,1.5592,2
93.2,25.0,77.3,71.5,7.7,SI,2,2,L,R,0.585,1
86.6,28.0,71.8,62.7,7.7,FS,0,1,L,R,0.772,1
95.9,10.0,98.9,74.7,6.5,FF,0,2,L,R,0.748,1
91.8,6.0,95.7,75.5,7.2,SI,2,0,R,R,0.496,1
89.9,24.0,78.0,67.6,5.8,FC,2,1,L,R,0.65,1
82.6,30.0,94.2,73.3,9.0,ST,2,2,R,R,0.222,3
93.5,19.0,106.4,72.4,7.7,SI,1,0,L,R,0.8315749999999997,2
90.8,-26.0,65.0,64.0,6.0,FC,0,0,L,R,0.06,1
94.2,12.0,91.9,72.2,6.3,SI,0,1,R,R,0.814,1
91.8,9.0,105.4,79.9,8.7,SI,1,1,R,R,0.75,1
88.9,16.0,93.3,71.9,7.2,FC,1,1,L,R,0.775,1
89.8,28.0,93.7,73.2,6.8,FC,0,0,L,R,0.226,2
92.6,-14.0,84.3,69.1,7.5,SI,1,0,R,R,0.078,1
87.9,22.0,67.6,81.6,7.9,SL,2,1,R,R,0.788,1
97.9,7.0,97.8,67.1,6.4,FF,0,0,R,R,0.539,1
87.3,15.0,97.5,70.3,8.3,SL,0,1,R,L,0.741,1
88.3,23.0,102.3,67.9,7.3,FC,0,1,R,L,0.939409090909091,1
84.9,2.0,106.2,81.13333333333334,7.966666666666666,FC,0,0,R,R,0.473,1
89.7,11.0,108.7,78.0,7.4,CH,0,1,L,R,0.948,2
91.4,28.0,108.8,76.4,7.5,SI,2,1,R,R,1.948941176470588,3
92.7,13.0,98.7,64.4,6.3,SI,2,2,L,R,0.902,1
89.5,14.0,94.1,67.0,6.5,FC,0,1,L,R,0.938,1
78.1,20.0,88.1,80.1,8.2,CH,2,1,L,R,0.492,2
85.8,16.0,90.9,69.9,8.9,SL,1,0,R,R,0.847,1
91.6,24.0,108.0,77.6,7.5,FF,1,1,R,R,1.8270857142857144,3
78.9,24.0,103.7,77.5,7.5,CU,2,1,R,R,1.286225806451613,2
81.5,3.0,106.6,78.5,7.3,ST,3,2,L,R,0.518,1
93.0,12.0,106.4,75.9,8.0,FF,1,2,L,R,0.973,2
86.2,35.0,100.8,67.4,7.4,FC,0,0,R,R,0.8691499999999998,3
90.9,30.0,100.7,79.1,8.3,SI,0,1,R,R,1.0738484848484848,3
92.9,32.0,68.0,68.4,6.6,FF,1,2,R,R,0.83,1
89.4,14.0,79.9,79.7,7.2,CH,0,1,L,R,0.689,1
65.6,25.0,107.6,79.4,6.9,FA,2,2,R,R,1.82959375,3
57.8,12.0,100.9,72.89999999999999,7.166666666666667,FA,1,1,L,R,0.931,2
58.8,6.0,93.9,70.5,7.1,KN,2,2,R,R,0.51,1
66.2,19.0,103.4,75.6,7.0,FA,1,1,L,R,0.629,2
65.4,24.0,100.8,73.1,6.9,FA,0,0,R,R,0.90321875,2
64.1,0.0,95.5,79.2,7.7,FA,0,0,L,R,0.39,2
87.8,32.0,100.3,69.1,8.7,SL,2,2,R,R,0.9167307692307692,3
97.2,-8.0,100.9,68.9,7.6,SI,3,2,R,R,0.265,1
95.9,4.0,107.1,77.0,7.3,SI,0,0,R,R,0.576,1
97.8,8.0,81.6,61.6,6.2,SI,0,0,L,R,0.362,1
92.2,18.0,110.4,84.5,8.7,FF,2,0,R,L,1.0850454545454546,2
88.2,22.0,109.6,78.2,8.5,FC,1,0,R,R,1.7810434782608695,3
93.9,11.0,89.7,63.4,6.6,FF,1,2,L,R,0.591,1
81.6,27.0,106.0,77.2,7.4,ST,0,0,L,R,1.693822222222222,3
84.7,19.0,87.4,69.9,7.9,SL,1,2,R,L,0.672,1
92.0,5.0,81.4,60.7,6.3,SI,0,1,L,R,0.302,1
94.9,-36.0,31.8,72.23333333333333,7.1000000000000005,FF,0,0,R,L,0.35,1
95.0,-11.0,86.0,74.2,7.4,FF,1,1,R,L,0.074,1
86.4,3.0,100.8,68.0,6.4,SL,0,2,R,R,0.441,1
100.2,24.0,103.1,74.6,6.9,FC,2,0,R,R,1.1985087719298244,3
86.7,5.0,95.3,85.8,7.9,CH,1,2,L,R,0.518,1
83.2,30.0,69.3,69.2,8.6,CU,1,0,R,R,0.825,1
90.2,14.0,90.0,69.0,6.7,FF,1,1,L,R,0.933,1
84.5,10.0,76.3,81.0,7.6,CH,0,2,R,R,0.344,1
90.8,14.0,84.1,72.5,7.8,FF,0,1,L,R,0.861,1
95.7,6.0,120.3,82.5,7.5,FF,2,2,L,R,0.797,1
95.6,-61.0,35.6,67.76666666666667,6.833333333333333,FF,0,1,R,R,0.292,1
92.8,22.0,106.2,77.3,7.8,FC,0,0,L,R,1.2899615384615388,3
96.1,21.0,111.2,78.6,7.0,FF,0,1,R,R,2.0,3
96.5,4.0,108.9,76.6,7.2,FF,1,2,L,R,0.588,1
96.8,0.0,94.5,73.8,6.8,FF,1,2,L,R,0.346,1
78.3,18.0,85.1,73.5,8.0,CU,2,2,R,R,0.866,2
89.7,31.0,105.1,77.0,8.0,FF,1,1,L,R,1.6032142857142853,3
84.4,29.0,102.5,73.1,7.3,CH,1,1,R,R,1.3250199999999994,2
80.2,-23.0,100.5,81.2,7.4,CU,1,2,L,R,0.182,1
91.0,9.0,105.6,71.2,6.6,FF,1,1,L,R,0.749,1
90.3,18.0,107.6,73.5,7.1,SI,2,2,L,R,0.8861904761904762,1
85.0,17.0,94.7,62.0,5.8,SL,2,2,L,L,0.554,1
89.1,21.0,93.8,70.2,7.0,FF,1,0,R,L,0.255,1
91.6,-28.0,87.0,64.1,6.2,FF,1,1,L,L,0.072,1
91.8,-7.0,82.6,62.6,6.9,FF,0,2,L,R,0.09,1
94.4,9.0,101.5,70.7,7.7,FF,0,2,R,L,0.645,2
90.3,-14.0,95.7,70.8,6.6,FF,0,0,L,R,0.196,1
90.4,16.0,100.1,74.5,7.3,FF,1,0,R,L,0.614,1
91.5,21.0,101.8,71.6,6.4,FF,1,1,L,L,0.6795714285714286,2
89.7,14.0,102.6,69.8,6.6,SI,1,0,L,L,0.766,2
90.0,-31.0,90.6,69.5,6.4,FF,2,0,R,R,0.056,1
86.3,-37.0,71.7,63.0,6.8,ST,1,2,L,R,0.09,1
89.9,26.0,108.0,79.9,7.1,SL,2,2,R,R,2.0,3
87.8,24.0,97.3,69.4,7.7,CH,2,1,L,R,0.406,2
88.1,-5.0,97.4,77.5,7.5,CH,1,1,L,R,0.275,1
93.5,2.0,102.1,77.6,7.7,FF,1,0,L,R,0.464,1
91.6,42.0,67.7,75.4,7.0,FF,0,0,R,L,0.422,1
90.5,19.0,103.5,75.2,7.5,FF,0,1,R,L,0.629,2
82.6,31.0,100.8,74.2,7.4,SL,1,1,R,L,1.008457142857143,3
78.4,-2.0,91.5,76.5,8.2,KC,1,2,R,L,0.303,1
81.8,22.0,80.9,76.7,8.1,CH,1,2,R,L,0.657,1
85.1,19.0,73.4,68.7,8.0,FC,0,0,R,R,0.855,1
84.7,10.0,103.0,73.0,7.2,CH,0,1,L,R,0.766,1
94.6,13.0,99.7,69.0,6.5,FF,2,2,R,R,0.901,1
93.7,6.0,103.4,73.6,7.3,FF,2,0,R,R,0.613,1
94.1,37.0,64.3,67.7,6.5,FF,1,2,L,R,0.554,1
86.4,9.0,86.5,62.6,7.3,FC,2,2,R,R,0.508,1
91.5,-5.0,98.3,70.1,6.0,FF,1,2,R,L,0.26,1
77.4,26.0,94.4,69.2,5.8,KC,2,2,L,L,0.263,2
93.6,3.0,106.2,69.5,7.3,FF,1,1,L,R,0.523,1
89.5,28.0,98.0,71.9,6.9,FF,1,1,R,L,0.7020909090909092,2
92.1,16.0,100.4,78.6,7.3,FF,2,2,L,L,0.614,2
91.7,22.0,109.3,80.3,7.9,SI,0,0,L,L,2.0,3
93.8,33.0,102.1,73.5,7.3,FF,2,2,R,R,1.1390000000000002,3
92.9,20.0,97.8,68.3,7.3,FC,0,0,R,R,0.381,2
91.8,11.0,89.8,70.8,6.1,FC,1,1,L,R,0.591,1
91.9,34.0,100.0,72.7,7.2,SI,0,0,L,L,0.7980967741935484,3
92.3,-3.0,105.0,72.8,7.4,SI,0,0,R,L,0.407,1
82.2,-3.0,101.9,76.1,7.5,ST,0,1,R,R,0.4,2
83.4,26.0,97.4,71.8,7.9,SL,0,2,R,R,0.4958999999999999,3
83.8,11.0,88.7,75.3,7.6,ST,3,1,L,R,0.561,1
88.9,6.0,90.0,66.2,6.8,FS,3,2,L,R,0.41,1
94.1,24.0,97.9,75.7,7.0,FF,1,0,L,R,0.4713636363636363,2
87.6,6.0,100.5,73.8,7.9,FS,1,2,R,R,0.584,2
92.0,5.0,105.6,71.3,6.1,SI,1,0,R,R,0.553,1
91.5,18.0,109.2,78.9,7.5,FF,0,0,L,R,1.0173333333333334,2
87.2,33.0,92.0,79.5,8.4,SL,0,1,R,R,0.089,2
84.7,10.0,79.3,66.6,6.7,CU,1,2,R,R,0.362,1
86.8,25.0,99.5,76.1,7.2,SL,0,1,R,L,0.8341818181818182,3
96.4,17.0,102.8,73.6,7.3,FF,1,0,L,R,0.513,2
97.3,-8.0,103.6,74.9,7.2,FF,1,1,R,R,0.304,1
98.1,0.0,105.6,71.7,6.633333333333333,FF,1,1,L,R,0.47,1
91.4,12.0,101.5,71.7,7.0,FF,3,2,R,R,0.931,1
75.9,-55.0,31.5,70.1,8.8,SV,1,2,L,R,0.265,1
84.5,20.0,105.3,72.2,7.7,SL,0,0,R,R,0.8780000000000001,2
81.2,-30.0,97.6,60.53333333333333,7.3,SV,1,2,R,R,0.098,1
92.8,3.0,97.4,65.8,7.1,FF,0,0,R,R,0.445,1
92.9,21.0,103.8,73.1,6.6,FF,3,1,L,R,0.9243243243243244,3
82.8,7.0,103.2,71.5,8.2,CU,1,2,L,R,0.624,1
93.1,2.0,109.1,77.6,7.4,FF,2,0,R,R,0.494,1
95.2,57.0,82.1,62.1,6.1,FF,2,1,R,R,0.021,1
94.7,12.0,97.0,71.4,6.7,SI,0,1,R,R,0.898,1
95.2,-28.0,92.3,65.5,5.6,FF,2,1,L,R,0.096,2
97.2,47.0,76.0,78.8,7.3,SI,0,0,R,R,0.08,1
95.9,23.0,104.3,70.3,7.2,FF,1,2,R,R,1.1578461538461535,3
95.4,29.0,108.4,74.5,7.2,FF,0,0,L,R,2.0,3
91.6,-2.0,99.2,69.1,5.8,FF,2,1,R,L,0.293,1
92.9,23.0,101.6,81.6,7.2,FF,0,0,R,L,0.939409090909091,3
92.1,10.0,94.1,60.4,6.4,FF,0,0,R,L,0.613,1
97.4,33.0,101.2,72.5,7.0,FF,3,1,R,R,0.9896129032258064,3
93.8,15.0,87.4,64.0,5.5,FF,0,1,R,L,0.931,1
93.8,3.0,107.1,73.03333333333335,6.8,FF,1,0,R,L,0.518,2
85.0,21.0,87.9,66.6,7.3,SL,1,2,R,L,0.344,2
100.9,-13.0,104.7,70.7,6.2,FF,3,2,L,R,0.273,1
96.6,-48.0,57.2,65.6,6.9,SI,2,1,R,R,0.295,1
89.8,14.0,87.8,66.4,6.8,CH,3,2,L,R,0.911,1
95.2,21.0,96.0,72.23333333333333,7.1000000000000005,FF,1,2,L,R,0.264,1
84.5,36.0,65.4,75.9,8.6,FS,0,1,R,R,0.657,1
85.0,6.0,105.9,76.3,7.8,FS,0,0,L,R,0.576,1
94.9,19.0,103.1,72.8,7.3,FF,2,2,R,R,0.629,2
89.0,-1.0,80.3,69.4,7.7,CH,1,2,L,R,0.144,1
94.7,21.0,68.6,66.8,6.3,FF,2,2,L,R,0.784,1
97.1,11.0,90.3,73.2,6.8,FF,1,2,L,R,0.591,1
90.6,32.0,104.1,77.1,7.5,SL,1,1,L,R,1.4584186046511625,3
83.5,34.0,72.0,60.9,7.9,ST,1,2,R,R,0.458,1
82.5,20.0,103.9,74.8,8.8,SL,3,2,R,R,0.7685714285714287,3
88.4,4.0,98.3,71.9,7.3,FC,0,1,R,R,0.438,1
88.8,19.0,101.3,73.1,7.533333333333334,FC,0,2,L,R,0.47,1
85.1,12.0,92.2,80.8,8.6,SL,1,1,R,R,0.814,1
88.4,27.0,101.2,75.3,7.7,CH,0,1,L,R,1.0164482758620688,3
92.0,17.0,109.8,84.5,7.3,SI,3,1,L,R,0.8771999999999999,2
85.3,8.0,101.8,74.0,8.0,FS,1,0,R,R,0.654,1
89.3,-8.0,99.7,71.9,6.5,FC,2,2,L,R,0.248,1
90.4,13.0,86.5,73.8,8.5,SI,2,1,R,R,0.827,1
83.1,22.0,76.4,70.6,8.7,FS,0,1,L,R,0.867,1
83.9,15.0,116.5,84.9,8.5,ST,2,2,R,R,1.003,2
84.0,6.0,103.0,72.8,6.4,SV,2,1,L,R,0.613,1
90.8,22.0,104.1,74.0,7.6,SI,0,0,R,R,1.1421904761904764,2
93.2,21.0,80.4,75.7,6.6,SI,2,1,L,R,0.758,1
96.2,9.0,94.0,60.4,6.1,FF,0,2,L,R,0.587,1
85.0,6.0,97.3,69.3,6.7,SL,3,2,L,R,0.507,1
83.2,22.0,106.8,72.5,8.1,CU,2,1,R,R,1.4385,3
90.0,18.0,109.8,74.8,7.5,FC,0,0,L,R,1.0850454545454546,2
96.3,6.0,100.1,72.13333333333334,7.1000000000000005,SI,0,0,R,R,0.584,1
93.0,-2.0,99.3,72.1,7.8,FF,0,1,R,R,0.293,2
94.0,27.0,104.4,76.4,8.3,FF,2,1,R,R,1.4502727272727272,3
83.5,31.0,92.7,73.0,8.0,SL,2,0,L,R,0.154,3
93.1,15.0,91.1,73.0,7.8,FF,1,2,L,L,0.9,1
84.3,12.0,98.0,68.5,7.5,FC,0,0,L,L,0.903,1
80.1,28.0,84.5,62.5,8.3,CH,0,0,R,L,0.104,2
98.5,19.0,102.3,66.7,5.9,FF,0,0,L,R,0.674,2
93.3,37.0,103.5,76.9,8.7,FF,3,2,R,L,1.0465294117647057,3
87.3,23.0,105.6,76.7,8.3,FC,1,0,R,L,1.4394310344827588,3
96.6,17.0,95.8,72.5,6.6,FF,2,1,L,R,0.509,1
83.1,18.0,107.8,75.2,7.5,SL,0,0,L,R,0.8861904761904762,2
93.8,-2.0,96.0,67.4,6.7,FF,0,2,L,R,0.292,1
85.1,14.0,106.8,73.4,7.8,SL,1,2,R,R,0.796,2
89.0,12.0,104.5,79.8,8.0,KC,3,2,R,R,0.912,1
94.0,12.0,105.0,79.4,7.8,SL,0,0,R,R,0.958,1
97.3,-1.0,94.4,67.3,6.1,FF,1,1,R,L,0.344,1
81.1,4.0,103.0,72.8,7.0,CU,2,2,R,L,0.547,1
88.7,3.0,96.1,68.8,7.4,CH,1,1,L,R,0.473,1
95.4,21.0,109.9,75.9,7.1,FF,3,2,L,R,1.6318275862068965,2
82.7,10.0,94.1,76.8,7.1,CU,1,2,R,L,0.613,1
80.9,17.0,80.1,72.1,7.2,CU,0,1,R,L,0.914,2
88.5,5.0,102.1,68.9,7.0,SL,1,2,R,L,0.606,1
86.4,32.0,67.4,69.4,7.9,SL,2,2,L,L,0.839,1
88.0,23.0,103.1,74.9,7.6,FC,1,0,R,L,1.0731190476190478,3
97.2,11.0,101.0,69.4,7.5,FF,2,1,L,R,0.883,1
83.9,2.0,90.9,73.3,7.0,ST,1,2,R,R,0.388,1
88.4,0.0,96.6,74.9,7.9,SL,2,2,L,R,0.39,1
84.3,-1.0,107.7,76.5,7.8,SL,1,2,R,L,0.46,1
90.4,-6.0,102.3,78.6,7.4,SI,0,0,L,L,0.368,1
88.4,-6.0,110.6,76.3,7.5,SI,2,2,R,L,0.348,1
90.3,16.0,100.1,76.4,7.7,SI,1,1,R,L,0.614,2
91.5,28.0,105.5,77.8,7.8,FF,3,2,L,R,1.6258627450980392,3
79.6,-1.0,83.4,68.63333333333334,8.066666666666665,CU,1,2,L,R,0.191,1
77.8,33.0,104.6,78.4,8.3,CU,2,2,R,L,1.5235,3
85.7,12.0,88.1,67.0,6.5,FC,0,0,R,L,0.687,1
88.1,15.0,104.5,76.1,7.7,SI,0,0,R,L,0.713,1
82.5,10.0,75.1,69.5,8.6,CH,1,1,R,L,0.327,1
95.9,24.0,105.3,75.0,7.3,FF,0,1,R,R,1.3900166666666676,3
91.0,-1.0,106.6,73.8,7.0,FS,1,1,L,R,0.436,1
89.3,13.0,100.9,73.2,8.0,FC,0,0,R,R,0.892,1
90.8,12.0,107.7,86.6,7.3,FS,0,0,L,R,0.918,1
92.4,17.0,78.9,72.7,6.7,FS,3,2,R,R,0.887,1
91.7,6.0,96.1,65.7,6.7,FS,2,2,L,R,0.496,1
91.5,10.0,95.9,68.9,7.1,FS,1,2,L,R,0.649,1
87.7,7.0,104.6,75.3,7.4,SI,3,1,L,R,0.588,1
88.7,23.0,109.9,78.7,7.4,SI,0,1,R,R,2.0,3
88.3,16.0,105.9,71.9,7.3,SI,2,2,L,R,0.723,2
87.9,19.0,104.0,78.1,7.8,FC,0,0,L,R,0.6289230769230768,2
86.1,-43.0,74.9,75.0,7.7,SL,1,2,L,R,0.151,1
96.6,-5.0,95.8,68.7,6.1,FF,1,0,L,R,0.343,1
89.3,-1.0,74.1,72.3,6.3,SI,0,1,R,R,0.107,1
78.8,35.0,104.4,79.3,7.2,SL,3,2,R,R,1.266185185185185,3
90.1,0.0,96.7,74.5,7.2,FF,3,2,R,L,0.344,1
84.0,15.0,107.9,75.4,7.5,SL,3,2,R,L,0.717,1
94.0,15.0,93.2,67.1,6.3,FF,1,2,R,R,0.869,1
82.1,16.0,93.6,68.4,7.4,CH,1,0,R,L,0.713,1
91.7,13.0,103.3,69.0,6.9,FF,2,2,R,L,0.88,2
87.5,25.0,99.1,74.8,6.8,SL,1,0,L,R,0.6991923076923078,3
91.1,5.0,100.8,70.3,7.0,FF,0,1,R,L,0.537,2
91.5,28.0,103.5,73.8,7.0,FF,2,2,L,L,1.3472622950819673,3
95.4,30.0,103.6,77.2,7.0,FF,0,0,R,R,1.413333333333333,3
91.1,0.0,98.5,69.3,7.3,SI,0,0,R,L,0.367,1
81.7,15.0,92.2,66.8,7.0,ST,0,1,L,R,0.869,1
90.9,17.0,108.6,72.4,7.3,FF,2,2,L,R,0.7198,2
95.5,12.0,82.1,70.43333333333334,7.033333333333334,FF,3,2,L,R,0.532,1
87.0,4.0,94.3,71.7,6.8,SL,0,0,L,R,0.498,1
82.3,20.0,75.5,72.2,7.8,FS,1,2,R,L,0.907,1
93.4,18.0,69.1,66.4,7.5,SI,3,2,L,R,0.568,1
90.8,24.0,106.9,73.2,7.5,FF,0,0,R,L,1.6922499999999998,3
94.1,30.0,101.7,76.2,7.3,SI,1,2,L,R,1.1802380952380946,3
89.6,21.0,107.8,78.7,7.5,SI,0,0,L,R,1.3596666666666668,2
91.6,26.0,98.1,62.4,7.2,SI,1,2,L,R,0.6513333333333333,2
94.3,10.0,91.2,70.8,6.5,FF,0,2,R,R,0.509,1
83.3,21.0,60.4,56.7,7.2,CU,0,2,R,R,0.332,1
93.3,22.0,75.7,75.2,8.2,SI,1,0,R,R,0.867,1
83.4,17.0,99.4,72.0,7.5,FS,2,2,L,L,0.506,2
81.1,13.0,93.0,72.2,6.9,ST,0,2,L,L,0.901,1
95.1,15.0,93.9,72.7,6.5,FF,0,0,L,R,0.846,2
101.5,5.0,87.2,68.7,5.7,SI,0,1,R,R,0.417,1
99.7,12.0,109.2,73.4,7.4,SI,3,1,L,R,0.918,2
93.5,-52.0,79.0,66.7,6.0,SI,1,2,L,L,0.257,1
91.6,12.0,92.7,69.9,7.4,SI,1,1,R,L,0.796,1
80.2,30.0,77.2,66.5,9.4,SL,2,1,R,R,0.149,1
88.8,12.0,94.4,75.2,7.2,FC,1,1,L,R,0.87,1
81.1,29.0,103.6,72.3,7.3,CH,3,2,L,R,1.4283636363636365,3
94.9,24.0,103.1,70.0,7.2,FF,0,0,L,R,1.1985087719298244,2
82.8,-40.0,39.5,66.8,7.099999999999999,SL,0,0,L,L,0.34,1
95.3,-7.0,102.2,73.8,7.4,FF,3,1,L,R,0.336,1
92.9,14.0,105.7,71.0,7.2,SI,1,0,R,L,0.801,1
91.4,23.0,103.1,77.1,7.7,SI,1,1,R,L,1.0731190476190478,3
93.8,13.0,84.1,69.0,6.7,FF,1,0,L,R,0.734,1
80.7,1.0,81.2,73.8,8.6,CU,0,1,R,L,0.186,1
94.9,12.0,70.8,62.9,6.2,FF,0,1,L,R,0.3,1
92.1,33.0,109.9,78.8,7.2,FC,2,2,R,R,2.0,3
91.6,-3.0,105.3,75.0,7.4,SI,0,0,R,L,0.384,1
80.3,15.0,84.2,57.3,6.8,ST,2,2,R,R,0.889,1
91.2,26.0,70.4,64.7,6.3,FC,1,2,R,L,0.895,1
92.0,26.0,67.1,61.9,6.1,FF,2,1,L,R,0.892,1
91.2,19.0,95.8,69.1,6.6,FF,0,1,R,R,0.398,2
92.0,16.0,109.2,78.8,8.1,FF,0,1,L,R,0.598,2
86.1,21.0,92.9,68.7,7.0,FC,0,1,R,R,0.229,2
92.4,22.0,107.8,76.7,7.6,FF,1,1,R,R,1.6141935483870968,2
86.4,51.0,93.0,71.7,8.1,FC,2,1,R,R,0.002,2
79.6,13.0,78.8,72.7,8.5,ST,1,1,R,R,0.506,1
93.6,31.0,102.0,67.7,7.4,FF,2,2,L,R,1.2330444444444444,3
82.6,19.0,80.3,68.3,6.6,KC,1,1,L,R,0.908,1
92.5,9.0,101.9,70.9,6.8,FC,3,2,L,L,0.645,1
93.2,23.0,73.2,69.8,6.6,FC,1,0,L,L,0.895,1
86.9,-29.0,63.2,67.2,8.0,SL,0,0,R,R,0.068,1
85.7,6.0,79.3,80.5,8.5,SL,3,1,L,R,0.235,2
78.4,22.0,106.0,73.4,6.4,CU,1,2,L,R,1.2899615384615388,2
91.7,11.0,76.2,68.0,6.4,FC,0,1,L,R,0.383,1
85.2,30.0,113.0,79.0,6.9,SL,2,0,L,R,2.0055714285714283,3
85.9,1.0,77.7,73.1,5.8,SL,0,1,L,R,0.146,1
94.6,-19.0,85.7,74.5,7.7,FF,1,0,R,R,0.05,1
95.0,18.0,62.2,65.4,5.9,FF,0,2,R,R,0.32,1
94.8,15.0,110.7,77.3,7.4,FF,2,1,L,R,0.756,1
92.7,27.0,90.2,73.3,7.9,FF,0,0,L,R,0.095,2
88.9,30.0,109.5,78.3,7.7,SL,2,2,L,R,1.9702727272727272,3
94.2,18.0,77.8,73.6,7.5,FF,3,2,R,L,0.896,1
85.1,3.0,88.3,68.9,5.8,SL,1,2,L,L,0.349,1
94.5,3.0,90.7,60.9,5.5,SI,2,2,L,R,0.403,1
86.8,-47.0,54.4,67.5,8.2,SL,1,1,R,R,0.209,1
93.9,28.0,101.2,68.4,7.0,SI,0,0,R,R,1.1186603773584909,3
92.9,32.0,101.7,77.7,8.0,FF,1,0,L,R,1.150666666666667,3
